FISCAL_QUARTER,STORE_CODE,STORE_NAME,PRODUCT_FAMILY,UNITS_SOLD,RETURNS_UNITS,NET_SALES_AMOUNT,CURRENCY_CODE,NET_SALES_USD
FY2025-Q4,MER-RTL-US-0085,Boston Flagship Store,HALO,76,4,"12,270.00",USD,"12,270.00"
FY2026-Q1,MER-RTL-US-0085,Boston Flagship Store,PULSE,276,9,"224,880.00",USD,"224,880.00"
FY2026-Q1,MER-RTL-US-0085,Boston Flagship Store,AURA,193,6,"232,140.00",USD,"232,140.00"
FY2026-Q1,MER-RTL-US-0085,Boston Flagship Store,SLATE,110,3,"55,480.00",USD,"55,480.00"
FY2026-Q1,MER-RTL-US-0085,Boston Flagship Store,HALO,82,3,"13,520.00",USD,"13,520.00"
FY2026-Q2,MER-RTL-US-0085,Boston Flagship Store,PULSE,297,8,"246,990.00",USD,"246,990.00"
FY2026-Q2,MER-RTL-US-0085,Boston Flagship Store,AURA,207,5,"254,110.00",USD,"254,110.00"
FY2026-Q2,MER-RTL-US-0085,Boston Flagship Store,SLATE,118,5,"60,750.00",USD,"60,750.00"
FY2026-Q2,MER-RTL-US-0085,Boston Flagship Store,HALO,89,5,"14,980.00",USD,"14,980.00"
FY2025-Q3,MER-RTL-US-0086,Meridian Store Miami 86,AURA,162,5,"190,840.00",USD,"190,840.00"
FY2025-Q3,MER-RTL-US-0086,Meridian Store Miami 86,SLATE,92,3,"45,450.00",USD,"45,450.00"
FY2025-Q3,MER-RTL-US-0086,Meridian Store Miami 86,HALO,69,4,"11,140.00",USD,"11,140.00"
FY2025-Q3,MER-RTL-US-0086,Meridian Store Miami 86,CORE,81,2,"20,010.00",USD,"20,010.00"
FY2025-Q4,MER-RTL-US-0086,Meridian Store Miami 86,AURA,176,5,"211,690.00",USD,"211,690.00"
FY2025-Q4,MER-RTL-US-0086,Meridian Store Miami 86,SLATE,101,2,"50,940.00",USD,"50,940.00"
FY2025-Q4,MER-RTL-US-0086,Meridian Store Miami 86,HALO,75,2,"12,370.00",USD,"12,370.00"
FY2025-Q4,MER-RTL-US-0086,Meridian Store Miami 86,CORE,88,3,"22,190.00",USD,"22,190.00"
FY2026-Q1,MER-RTL-US-0086,Meridian Store Miami 86,AURA,191,6,"234,470.00",USD,"234,470.00"
FY2026-Q1,MER-RTL-US-0086,Meridian Store Miami 86,SLATE,109,3,"56,110.00",USD,"56,110.00"
FY2026-Q1,MER-RTL-US-0086,Meridian Store Miami 86,HALO,81,4,"13,630.00",USD,"13,630.00"
FY2026-Q1,MER-RTL-US-0086,Meridian Store Miami 86,CORE,95,2,"24,450.00",USD,"24,450.00"
FY2026-Q2,MER-RTL-US-0086,Meridian Store Miami 86,AURA,205,5,"256,740.00",USD,"256,740.00"
FY2026-Q2,MER-RTL-US-0086,Meridian Store Miami 86,SLATE,117,2,"61,450.00",USD,"61,450.00"
FY2026-Q2,MER-RTL-US-0086,Meridian Store Miami 86,HALO,88,2,"15,110.00",USD,"15,110.00"
FY2026-Q2,MER-RTL-US-0086,Meridian Store Miami 86,CORE,102,2,"26,790.00",USD,"26,790.00"
FY2025-Q3,MER-RTL-US-0087,Meridian Store Portland 87,PULSE,229,5,"186,590.00",USD,"186,590.00"
FY2025-Q3,MER-RTL-US-0087,Meridian Store Portland 87,SLATE,91,2,"45,900.00",USD,"45,900.00"
FY2025-Q3,MER-RTL-US-0087,Meridian Store Portland 87,HALO,68,3,"11,210.00",USD,"11,210.00"
FY2025-Q3,MER-RTL-US-0087,Meridian Store Portland 87,CORE,80,5,"20,180.00",USD,"20,180.00"
FY2025-Q4,MER-RTL-US-0087,Meridian Store Portland 87,PULSE,249,6,"207,070.00",USD,"207,070.00"
FY2025-Q4,MER-RTL-US-0087,Meridian Store Portland 87,SLATE,99,4,"50,970.00",USD,"50,970.00"
FY2025-Q4,MER-RTL-US-0087,Meridian Store Portland 87,HALO,74,3,"12,450.00",USD,"12,450.00"
FY2025-Q4,MER-RTL-US-0087,Meridian Store Portland 87,CORE,87,5,"22,390.00",USD,"22,390.00"
FY2026-Q1,MER-RTL-US-0087,Meridian Store Portland 87,PULSE,270,9,"229,070.00",USD,"229,070.00"
FY2026-Q1,MER-RTL-US-0087,Meridian Store Portland 87,SLATE,108,3,"56,720.00",USD,"56,720.00"
FY2026-Q1,MER-RTL-US-0087,Meridian Store Portland 87,HALO,81,5,"13,910.00",USD,"13,910.00"
FY2026-Q1,MER-RTL-US-0087,Meridian Store Portland 87,CORE,94,2,"24,680.00",USD,"24,680.00"
FY2026-Q2,MER-RTL-US-0087,Meridian Store Portland 87,PULSE,290,9,"250,910.00",USD,"250,910.00"
FY2026-Q2,MER-RTL-US-0087,Meridian Store Portland 87,SLATE,116,5,"62,130.00",USD,"62,130.00"
FY2026-Q2,MER-RTL-US-0087,Meridian Store Portland 87,HALO,87,2,"15,230.00",USD,"15,230.00"
FY2026-Q2,MER-RTL-US-0087,Meridian Store Portland 87,CORE,101,2,"27,050.00",USD,"27,050.00"
FY2025-Q3,MER-RTL-CA-0088,Meridian Store Vancouver 88,PULSE,226,8,"253,972.97",CAD,"187,940.00"
FY2025-Q3,MER-RTL-CA-0088,Meridian Store Vancouver 88,AURA,158,6,"262,108.11",CAD,"193,960.00"
FY2025-Q3,MER-RTL-CA-0088,Meridian Store Vancouver 88,HALO,68,1,"15,459.46",CAD,"11,440.00"
FY2025-Q3,MER-RTL-CA-0088,Meridian Store Vancouver 88,CORE,79,4,"27,472.97",CAD,"20,330.00"
FY2025-Q4,MER-RTL-CA-0088,Meridian Store Vancouver 88,PULSE,247,6,"283,175.68",CAD,"209,550.00"
FY2025-Q4,MER-RTL-CA-0088,Meridian Store Vancouver 88,AURA,172,7,"291,094.59",CAD,"215,410.00"
FY2025-Q4,MER-RTL-CA-0088,Meridian Store Vancouver 88,HALO,74,2,"17,175.68",CAD,"12,710.00"
FY2025-Q4,MER-RTL-CA-0088,Meridian Store Vancouver 88,CORE,86,5,"30,513.51",CAD,"22,580.00"
FY2026-Q1,MER-RTL-CA-0088,Meridian Store Vancouver 88,PULSE,267,6,"312,175.68",CAD,"231,010.00"
FY2026-Q1,MER-RTL-CA-0088,Meridian Store Vancouver 88,AURA,187,5,"322,756.76",CAD,"238,840.00"
FY2026-Q1,MER-RTL-CA-0088,Meridian Store Vancouver 88,HALO,80,3,"18,932.43",CAD,"14,010.00"
FY2026-Q1,MER-RTL-CA-0088,Meridian Store Vancouver 88,CORE,93,3,"33,662.16",CAD,"24,910.00"
FY2026-Q2,MER-RTL-CA-0088,Meridian Store Vancouver 88,PULSE,287,7,"309,500.00",CAD,"229,030.00"
FY2026-Q2,MER-RTL-CA-0088,Meridian Store Vancouver 88,AURA,201,6,"319,972.97",CAD,"236,780.00"
FY2026-Q2,MER-RTL-CA-0088,Meridian Store Vancouver 88,HALO,86,5,"18,770.27",CAD,"13,890.00"
FY2026-Q2,MER-RTL-CA-0088,Meridian Store Vancouver 88,CORE,100,3,"33,378.38",CAD,"24,700.00"
FY2025-Q3,MER-RTL-GB-0089,Meridian Store London 89,PULSE,224,5,"149.637,80",GBP,"190,040.00"
FY2025-Q3,MER-RTL-GB-0089,Meridian Store London 89,AURA,157,6,"154.826,77",GBP,"196,630.00"
FY2025-Q3,MER-RTL-GB-0089,Meridian Store London 89,SLATE,89,4,"36.803,15",GBP,"46,740.00"
FY2025-Q3,MER-RTL-GB-0089,Meridian Store London 89,CORE,78,1,"16.125,98",GBP,"20,480.00"
FY2025-Q4,MER-RTL-GB-0089,Meridian Store London 89,PULSE,244,9,"166.228,35",GBP,"211,110.00"
FY2025-Q4,MER-RTL-GB-0089,Meridian Store London 89,AURA,171,5,"171.968,50",GBP,"218,400.00"
FY2025-Q4,MER-RTL-GB-0089,Meridian Store London 89,SLATE,97,2,"40.905,51",GBP,"51,950.00"
FY2025-Q4,MER-RTL-GB-0089,Meridian Store London 89,CORE,85,5,"17.921,26",GBP,"22,760.00"
FY2026-Q1,MER-RTL-GB-0089,Meridian Store London 89,PULSE,264,9,"165.881,89",GBP,"210,670.00"
FY2026-Q1,MER-RTL-GB-0089,Meridian Store London 89,AURA,185,4,"171.598,43",GBP,"217,930.00"
FY2026-Q1,MER-RTL-GB-0089,Meridian Store London 89,SLATE,105,5,"40.842,52",GBP,"51,870.00"
FY2026-Q1,MER-RTL-GB-0089,Meridian Store London 89,CORE,92,4,"17.889,76",GBP,"22,720.00"
FY2026-Q2,MER-RTL-GB-0089,Meridian Store London 89,PULSE,284,10,"182.204,72",GBP,"231,400.00"
FY2026-Q2,MER-RTL-GB-0089,Meridian Store London 89,AURA,199,5,"188.472,44",GBP,"239,360.00"
FY2026-Q2,MER-RTL-GB-0089,Meridian Store London 89,SLATE,113,3,"44.881,89",GBP,"57,000.00"
FY2026-Q2,MER-RTL-GB-0089,Meridian Store London 89,CORE,99,4,"19.661,42",GBP,"24,970.00"
FY2025-Q3,MER-RTL-DE-0090,Meridian Store Munich 90,PULSE,222,5,"176.211,01",EUR,"192,070.00"
FY2025-Q3,MER-RTL-DE-0090,Meridian Store Munich 90,AURA,155,6,"181.623,85",EUR,"197,970.00"
FY2025-Q3,MER-RTL-DE-0090,Meridian Store Munich 90,SLATE,88,4,"43.238,53",EUR,"47,130.00"
FY2025-Q3,MER-RTL-DE-0090,Meridian Store Munich 90,HALO,66,2,"10.605,50",EUR,"11,560.00"
FY2025-Q4,MER-RTL-DE-0090,Meridian Store Munich 90,PULSE,241,6,"176.440,37",EUR,"192,320.00"
FY2025-Q4,MER-RTL-DE-0090,Meridian Store Munich 90,AURA,169,4,"182.642,20",EUR,"199,080.00"
FY2025-Q4,MER-RTL-DE-0090,Meridian Store Munich 90,SLATE,96,2,"43.504,59",EUR,"47,420.00"
FY2025-Q4,MER-RTL-DE-0090,Meridian Store Munich 90,HALO,72,4,"10.669,72",EUR,"11,630.00"
FY2026-Q1,MER-RTL-DE-0090,Meridian Store Munich 90,PULSE,261,9,"195.100,92",EUR,"212,660.00"
FY2026-Q1,MER-RTL-DE-0090,Meridian Store Munich 90,AURA,183,5,"201.935,78",EUR,"220,110.00"
FY2026-Q1,MER-RTL-DE-0090,Meridian Store Munich 90,SLATE,104,3,"48.128,44",EUR,"52,460.00"
FY2026-Q1,MER-RTL-DE-0090,Meridian Store Munich 90,HALO,78,4,"11.798,17",EUR,"12,860.00"
FY2026-Q2,MER-RTL-DE-0090,Meridian Store Munich 90,PULSE,281,8,"214.385,32",EUR,"233,680.00"
FY2026-Q2,MER-RTL-DE-0090,Meridian Store Munich 90,AURA,196,7,"220.743,12",EUR,"240,610.00"
FY2026-Q2,MER-RTL-DE-0090,Meridian Store Munich 90,SLATE,112,4,"52.899,08",EUR,"57,660.00"
FY2026-Q2,MER-RTL-DE-0090,Meridian Store Munich 90,HALO,84,5,"12.972,48",EUR,"14,140.00"
FY2026-Q1,MER-RTL-US-0001,Austin Flagship Store,HALO,1335,36,"US$224,680.00",USD,"224,680.00"
FY2026-Q1,MER-RTL-US-0001,Austin Flagship Store,CORE,1558,41,"US$401,030.00",USD,"401,030.00"
FY2026-Q2,MER-RTL-US-0001,Austin Flagship Store,AURA,3351,85,"US$4,196,790.00",USD,"4,196,790.00"
FY2026-Q2,MER-RTL-US-0001,Austin Flagship Store,SLATE,1915,47,"US$1,005,760.00",USD,"1,005,760.00"
FY2026-Q2,MER-RTL-US-0001,Austin Flagship Store,HALO,1436,35,"US$246,560.00",USD,"246,560.00"
FY2026-Q2,MER-RTL-US-0001,Austin Flagship Store,CORE,1675,44,"US$439,860.00",USD,"439,860.00"
FY2025-Q3,MER-RTL-US-0002,Meridian Store Denver 02,PULSE,3203,81,"2,609,800.00",USD,"2,609,800.00"
FY2025-Q3,MER-RTL-US-0002,Meridian Store Denver 02,SLATE,1281,35,"646,140.00",USD,"646,140.00"
FY2025-Q3,MER-RTL-US-0002,Meridian Store Denver 02,HALO,961,27,"158,470.00",USD,"158,470.00"
FY2025-Q3,MER-RTL-US-0002,Meridian Store Denver 02,CORE,1121,30,"282,720.00",USD,"282,720.00"
