TICKET_ID,CREATED_TS,CHANNEL,CUSTOMER_COUNTRY,PRODUCT_DESCRIPTION_RAW,SERIAL_NUMBER,PURCHASE_STORE,ISSUE_CATEGORY,SUBJECT,DESCRIPTION,STATUS,RESOLUTION_CODE,RESOLVED_DATE,CSAT_SCORE
TCK-300809,2026-02-25T14:23:00-05:00,EMAIL,NL,aura 16 pro 128gb blue,ARA1606471V,,AUDIO,Audio issue with Aura 16 Pro 128GB Blue,aura 16 pro 128gb blue producing static during normal use. Requesting a replacement unit.,RESOLVED,REFUND,2026-03-07,3
TCK-300810,2026-02-28T15:30:00Z,EMAIL,US,Meridian Aura Go 256GB Black,ARAGO14390W,,CONNECTIVITY,Connectivity issue with Aura Go 256GB Black,Customer reports failing to pair on a aura go 256gb black. The antenna seems to be the cause.,CLOSED,REPLACED,2026-03-02,
TCK-300811,2026-03-03T16:37:00+08:00,STORE,US,Aura14Pro256GBSilver 256,ARA1422309X,,AUDIO,Audio issue with Aura 14 Pro 256GB Silver,Customer reports losing the left channel on a Meridian Aura 14 Pro 256GB Silver. The speaker seems to be the cause.,CLOSED,,,4
TCK-300812,2026-03-06T17:44:00-07:00,CHAT,AU,my meridian tablet,SLT9030228Y,Meridian Store Sydney 23,OTHER,Other issue with Slate 9 256GB Blue,Device getting warm in standby. Serial sticker is worn but it is a Slate9256GBBlue 256.,CLOSED,REPLACED,2026-03-10,2
TCK-300813,2026-03-09T18:51:00+01:00,STORE,JP,slate 11 128gb black,SLT1138147Z,,AUDIO,Audio issue with Slate 11 128GB Black,My my meridian tablet stopped losing the left channel after the last update. I bought it at the store and it is only 9 months old.,RESOLVED,NO_FAULT_FOUND,2026-03-14,5
TCK-300814,2026-03-12T08:58:00+09:00,STORE,CN,slate 11 pro 128gb silver,SLT1146066A,,BATTERY,Battery issue with Slate 11 Pro 128GB Silver,Device draining within two hours. Serial sticker is worn but it is a slate 11 pro 128gb silver.,RESOLVED,REPAIRED,2026-03-18,3
TCK-300815,2026-03-15T09:05:00-05:00,STORE,NL,Meridian Halo Buds Blue,HLOB153985B,,CONNECTIVITY,Connectivity issue with Halo Buds Blue,halo buds blue dropping wifi during normal use. Requesting a replacement unit.,RESOLVED,REPAIRED,2026-03-22,1
TCK-300816,2026-03-18T10:12:00Z,PHONE,FR,HaloMiniBlack,,,AUDIO,Audio issue with Halo Mini Black,Our IT team sees the Meridian Halo Mini Black producing static on multiple units we deployed.,CLOSED,,NULL,
TCK-300817,2026-03-21T11:19:00+08:00,EMAIL,DE,my meridian speaker,HLOGO69823D,,OTHER,Other issue with Halo Go Silver,"Hello, my device has been getting warm in standby since last week. Very disappointed.",RESOLVED,NO_FAULT_FOUND,2026-03-30,2
TCK-300818,2026-03-24T12:26:00-07:00,CHAT,GB,halo buds 3 blue,HLOB377742E,,DISPLAY,Display issue with Halo Buds 3 Blue,device showing green lines during normal use. Requesting a replacement unit.,RESOLVED,NO_FAULT_FOUND,2026-04-03,5
TCK-300819,2026-03-27T13:33:00+01:00,EMAIL,JP,,CRW3085661F,Meridian Store Osaka 10,DISPLAY,Display issue with Core Watch 3 Green,After charging overnight the device started going black randomly. The unit feels warm.,NEW,REPLACED,2026-03-29,3
TCK-300820,2026-03-30T14:40:00+09:00,PHONE,CN,Meridian Core Band 2 Black,CRBN293580G,,SOFTWARE,Software issue with Core Band 2 Black,After charging overnight the core band 2 black started rebooting in a loop. The firmware feels warm.,RESOLVED,REPLACED,2026-04-02,1
TCK-300821,2026-04-02T15:47:00-05:00,EMAIL,NL,CoreKidsSilver,CRKID01499H,,BATTERY,Battery issue with Core Kids Silver,Customer reports not holding a charge on a Meridian Core Kids Silver. The battery seems to be the cause.,CLOSED,,N/A,4
TCK-300822,2026-04-05T16:54:00Z,STORE,FR,my meridian phone,PLS7P09418K,,BATTERY,Battery issue with Pulse 7 Pro 128GB Black,Gift for my daughter — the Pulse7Pro128GBBlack 128 arrived not holding a charge. Box was intact.,NEW,REPLACED,2026-04-10,
TCK-300823,2026-04-08T17:01:00+08:00,EMAIL,DE,pullse 8 pro 128gb silver,PLS8P17337M,,OTHER,Other issue with Pulse 8 Pro 128GB Silver,Our IT team sees the my meridian phone behaving oddly on multiple units we deployed.,RESOLVED,REFUND,2026-04-14,5
TCK-300824,2026-04-11T18:08:00-07:00,EMAIL,GB,pulse 9 128gb blue,PLS9025256N,,DISPLAY,Display issue with Pulse 9 128GB Blue,After charging overnight the pullse 9 128gb blue started showing green lines. The unit feels warm.,NEW,REPLACED,2026-04-18,3
TCK-300825,2026-04-14T08:15:00+01:00,STORE,CA,Meridian Pulse 9 Ultra 256GB Black,PLS9U33175P,,DISPLAY,Display issue with Pulse 9 Ultra 256GB Black,Customer reports going black randomly on a pulse 9 ultra 256gb black. The unit seems to be the cause.,RESOLVED,NO_FAULT_FOUND,2026-04-22,1
TCK-300826,2026-04-17T09:22:00+09:00,EMAIL,US,PulseXFold256GBSilver 256,PLSXF41094Q,Meridian Store Portland 87,CONNECTIVITY,Connectivity issue with Pulse X Fold 256GB Silver,"Hello, my Meridian Pulse X Fold 256GB Silver has been dropping wifi since last week. Very disappointed.",IN_PROGRESS,,,4
TCK-300827,2026-04-20T10:29:00-05:00,EMAIL,NL,my meridian phone,PLS6P49013R,,BATTERY,Battery issue with Pulse 6 Pro 256GB Blue,Gift for my daughter — the Pulse6Pro256GBBlue 256 arrived not holding a charge. Box was intact.,NEW,REPAIRED,2026-04-30,2
TCK-300828,2026-04-20T10:29:00-05:00,STORE,FR,aura 15 128gb black,,,BATTERY,Battery issue with Aura 15 128GB Black,My my meridian laptop stopped not holding a charge after the last update. I bought it at the store and it is only 1 months old.,IN_PROGRESS,REPAIRED,2026-04-22,
TCK-300829,2026-04-26T12:43:00+08:00,CHAT,DE,aura 16 128gb silver,ARA1664851T,,BATTERY,Battery issue with Aura 16 128GB Silver,Gift for my daughter — the aura 16 128gb silver arrived shutting down at 30%. Box was intact.,NEW,REPLACED,2026-04-29,3
TCK-300830,2026-04-29T13:50:00-07:00,PHONE,GB,Meridian Aura Studio 128GB Blue,ARAST72770U,,SOFTWARE,Software issue with Aura Studio 128GB Blue,Gift for my daughter — the aura studio 128gb blue arrived stuck on the update screen. Box was intact.,RESOLVED,REPAIRED,2026-05-03,1
TCK-300831,2026-05-02T14:57:00+01:00,CHAT,CA,Aura13Pro256GBBlack 256,ARA1380689V,,SOFTWARE,Software issue with Aura 13 Pro 256GB Black,My Meridian Aura 13 Pro 256GB Black stopped freezing on the lock screen after the last update. I bought it at the store and it is only 4 months old.,IN_PROGRESS,,NULL,4
TCK-300832,2026-05-05T15:04:00+09:00,EMAIL,US,,SLT8088608W,,OTHER,Other issue with Slate 8 256GB Silver,After charging overnight the Slate8256GBSilver 256 started behaving oddly. The unit feels warm.,CLOSED,NO_FAULT_FOUND,2026-05-11,2
TCK-300833,2026-05-08T16:11:00-05:00,STORE,US,slate 10 256gb blue,SLT1096527X,Meridian Store Denver 74,DISPLAY,Display issue with Slate 10 256GB Blue,After charging overnight the my meridian tablet started showing green lines. The unit feels warm.,RESOLVED,REPLACED,2026-05-15,NULL
TCK-300834,2026-05-11T17:18:00Z,EMAIL,US,slate mini 128gb black,SLTMN04446Y,,BATTERY,Battery issue with Slate Mini 128GB Black,Our IT team sees the slate mini 128gb black shutting down at 30% on multiple units we deployed.,RESOLVED,NO_FAULT_FOUND,2026-05-19,
TCK-300835,2026-05-14T18:25:00+08:00,PHONE,DE,Meridian Slate Kids 128GB Silver,SLTKD12365Z,,DISPLAY,Display issue with Slate Kids 128GB Silver,Gift for my daughter — the slate kids 128gb silver arrived showing green lines. Box was intact.,NEW,REFUND,2026-05-23,1
TCK-300836,2026-05-17T08:32:00-07:00,EMAIL,GB,HaloBuds2ProSilver,HLOB220284A,,CONNECTIVITY,Connectivity issue with Halo Buds 2 Pro Silver,Device losing 5G signal. Serial sticker is worn but it is a Meridian Halo Buds 2 Pro Silver.,RESOLVED,,N/A,4
TCK-300837,2026-05-20T09:39:00+01:00,EMAIL,CA,my meridian speaker,HLOSB28203B,,DISPLAY,Display issue with Halo Soundbar Blue,"Hello, my device has been going black randomly since last week. Very disappointed.",CLOSED,REPLACED,2026-05-22,2
TCK-300838,2026-05-23T10:46:00+09:00,EMAIL,US,halo arc green,HLOA136122C,,DISPLAY,Display issue with Halo Arc Green,Our IT team sees the device flickering at low brightness on multiple units we deployed.,RESOLVED,REPLACED,2026-05-26,5
TCK-300839,2026-05-26T11:53:00-05:00,CHAT,US,core watch 2 black,CRW2044041D,,SOFTWARE,Software issue with Core Watch 2 Black,Gift for my daughter — the device arrived freezing on the lock screen. Box was intact.,IN_PROGRESS,REFUND,2026-05-30,3
TCK-300840,2026-05-29T12:00:00Z,EMAIL,US,Meridian Core Watch 4 Silver,,Meridian Store Boston 61,OTHER,Other issue with Core Watch 4 Silver,The core watch 4 silver I purchased keeps getting warm in standby. Please advise on warranty options.,CLOSED,REPLACED,2026-06-03,
TCK-300841,2026-06-01T13:07:00+08:00,STORE,US,CoreRingBlue,CRRNG59879F,,SHIPPING_DAMAGE,Shipping Damage issue with Core Ring Blue,Device delivered with a cracked corner. Serial sticker is worn but it is a Meridian Core Ring Blue.,NEW,,,4
TCK-300842,2026-06-04T14:14:00-07:00,CHAT,AU,my meridian watch,CRSNS67798G,,SOFTWARE,Software issue with Core Sense Green,Gift for my daughter — the CoreSenseGreen arrived freezing on the lock screen. Box was intact.,CLOSED,NO_FAULT_FOUND,2026-06-11,2
TCK-300843,2026-06-07T15:21:00+01:00,EMAIL,CA,pullse 8 128gb black,PLS8075717H,,DISPLAY,Display issue with Pulse 8 128GB Black,Customer reports going black randomly on a my meridian phone. The unit seems to be the cause.,NEW,NO_FAULT_FOUND,2026-06-15,5
TCK-300844,2026-06-10T16:28:00+09:00,CHAT,US,pulse 8 lite 128gb silver,PLS8L83636K,,SHIPPING_DAMAGE,Shipping Damage issue with Pulse 8 Lite 128GB Silver,Gift for my daughter — the pullse 8 lite 128gb silver arrived dented on arrival. Box was intact.,RESOLVED,REPLACED,2026-06-19,3
TCK-300845,2025-06-16T17:35:00-05:00,CHAT,US,,PLS9P91555M,,CONNECTIVITY,Connectivity issue with Pulse 9 Pro 128GB Blue,The pulse 9 pro 128gb blue I purchased keeps dropping wifi. Please advise on warranty options.,IN_PROGRESS,REPLACED,2025-06-26,1
TCK-300846,2025-06-19T18:42:00Z,PHONE,US,Pulse9Lite256GBBlack 256,PLS9L99474N,,AUDIO,Audio issue with Pulse 9 Lite 256GB Black,After charging overnight the Meridian Pulse 9 Lite 256GB Black started crackling at high volume. The unit feels warm.,CLOSED,,NULL,
TCK-300847,2025-06-22T08:49:00+08:00,PHONE,US,my meridian phone,PLS6007393P,Meridian Store San Diego 48,SHIPPING_DAMAGE,Shipping Damage issue with Pulse 6 256GB Silver,Pulse6256GBSilver 256 missing accessories during normal use. Requesting a replacement unit.,IN_PROGRESS,NO_FAULT_FOUND,2025-06-25,2
TCK-300848,2025-06-25T09:56:00-07:00,EMAIL,AU,aura 13 256gb blue,ARA1315312Q,,CONNECTIVITY,Connectivity issue with Aura 13 256GB Blue,Gift for my daughter — the my meridian laptop arrived losing 5G signal. Box was intact.,CLOSED,REPAIRED,2025-06-29,5
TCK-300849,2025-06-28T10:03:00+01:00,EMAIL,JP,aura 15 pro 128gb black,ARA1523231R,,SOFTWARE,Software issue with Aura 15 Pro 128GB Black,After charging overnight the aura 15 pro 128gb black started rebooting in a loop. The unit feels warm.,IN_PROGRESS,REFUND,2025-07-03,3
TCK-300850,2025-07-01T11:10:00+09:00,PHONE,CN,Meridian Aura 16 Pro 128GB Silver,ARA1631150S,,SOFTWARE,Software issue with Aura 16 Pro 128GB Silver,Our IT team sees the aura 16 pro 128gb silver rebooting in a loop on multiple units we deployed.,RESOLVED,REPLACED,2025-07-07,NULL
TCK-300851,2025-07-01T11:10:00+09:00,PHONE,US,AuraGo128GBBlue 128,ARAGO39069T,,CONNECTIVITY,Connectivity issue with Aura Go 128GB Blue,The Meridian Aura Go 128GB Blue I purchased keeps dropping wifi. Please advise on warranty options.,NEW,,N/A,4
TCK-300852,2025-07-07T13:24:00Z,CHAT,US,my meridian laptop,,,BATTERY,Battery issue with Aura 14 Pro 256GB Black,After charging overnight the Aura14Pro256GBBlack 256 started not holding a charge. The battery feels warm.,CLOSED,REPAIRED,2025-07-15,
TCK-300853,2025-07-10T14:31:00+08:00,STORE,US,slate 9 256gb silver,SLT9054907V,,SOFTWARE,Software issue with Slate 9 256GB Silver,Gift for my daughter — the my meridian tablet arrived rebooting in a loop. Box was intact.,CLOSED,REPAIRED,2025-07-19,5
TCK-300854,2025-07-13T15:38:00-07:00,CHAT,AU,slate 10 pro 256gb blue,SLT1062826W,Meridian Store Sydney 35,CONNECTIVITY,Connectivity issue with Slate 10 Pro 256GB Blue,Customer reports losing 5G signal on a slate 10 pro 256gb blue. The unit seems to be the cause.,NEW,REPLACED,2025-07-23,3
TCK-300855,2025-07-16T16:45:00+01:00,CHAT,JP,Meridian Slate 11 Pro 128GB Black,SLT1170745X,,CONNECTIVITY,Connectivity issue with Slate 11 Pro 128GB Black,The slate 11 pro 128gb black I purchased keeps dropping wifi. Please advise on warranty options.,RESOLVED,NO_FAULT_FOUND,2025-07-18,1
TCK-300856,2025-07-19T17:52:00+09:00,EMAIL,CN,HaloBudsSilver,HLOB178664Y,,DISPLAY,Display issue with Halo Buds Silver,The Meridian Halo Buds Silver I purchased keeps flickering at low brightness. Please advise on warranty options.,IN_PROGRESS,,,4
TCK-300857,2025-07-22T18:59:00-05:00,EMAIL,NL,my meridian speaker,HLOMX86583Z,,OTHER,Other issue with Halo Max Green,My device stopped rattling when shaken after the last update. I bought it at the store and it is only 7 months old.,RESOLVED,REPLACED,2025-07-26,2
TCK-300858,2025-07-25T08:06:00Z,EMAIL,FR,,HLOGO94502A,,AUDIO,Audio issue with Halo Go Black,Our IT team sees the device crackling at high volume on multiple units we deployed.,IN_PROGRESS,REPAIRED,2025-07-30,
TCK-300859,2025-07-28T09:13:00+08:00,STORE,DE,halo buds 3 silver,HLOB302421B,,SOFTWARE,Software issue with Halo Buds 3 Silver,device stuck on the update screen during normal use. Requesting a replacement unit.,NEW,REFUND,2025-08-03,3
TCK-300860,2025-07-31T10:20:00-07:00,STORE,AU,Meridian Core Watch 3 Blue,CRW3010340C,,CONNECTIVITY,Connectivity issue with Core Watch 3 Blue,Device losing 5G signal. Serial sticker is worn but it is a core watch 3 blue.,NEW,NO_FAULT_FOUND,2025-08-07,1
TCK-300861,2025-08-03T11:27:00+01:00,PHONE,JP,CoreBandGreen,CRBND18259D,Meridian Store Osaka 22,CONNECTIVITY,Connectivity issue with Core Band Green,Customer reports losing 5G signal on a Meridian Core Band Green. The antenna seems to be the cause.,CLOSED,,NULL,4
TCK-300862,2025-08-06T12:34:00+09:00,EMAIL,CN,my meridian watch,CRKID26178E,,BATTERY,Battery issue with Core Kids Black,My CoreKidsBlack stopped not holding a charge after the last update. I bought it at the store and it is only 12 months old.,IN_PROGRESS,NO_FAULT_FOUND,2025-08-15,2
TCK-300863,2025-08-09T13:41:00-05:00,EMAIL,NL,pullse 7 256gb blue,PLS7034097F,,AUDIO,Audio issue with Pulse 7 256GB Blue,I went back to the store but they redirected me here. The my meridian phone is losing the left channel.,CLOSED,REFUND,2025-08-19,5
TCK-300864,2025-08-12T14:48:00Z,EMAIL,FR,pulse 8 pro 128gb black,,,AUDIO,Audio issue with Pulse 8 Pro 128GB Black,pullse 8 pro 128gb black producing static during normal use. Requesting a replacement unit.,CLOSED,REPLACED,2025-08-14,
TCK-300865,2025-08-15T15:55:00+08:00,PHONE,DE,Meridian Pulse 9 128GB Silver,PLS9049935H,,DISPLAY,Display issue with Pulse 9 128GB Silver,After charging overnight the pulse 9 128gb silver started flickering at low brightness. The unit feels warm.,IN_PROGRESS,REFUND,2025-08-18,1
TCK-300866,2025-08-18T16:02:00-07:00,EMAIL,GB,Pulse9Ultra128GBBlue 128,PLS9U57854K,,SHIPPING_DAMAGE,Shipping Damage issue with Pulse 9 Ultra 128GB Blue,I went back to the store but they redirected me here. The Meridian Pulse 9 Ultra 128GB Blue is missing accessories.,NEW,,N/A,4
TCK-300867,2025-08-21T17:09:00+01:00,PHONE,CA,my meridian phone,PLSXF65773M,,BATTERY,Battery issue with Pulse X Fold 256GB Black,Device draining within two hours. Serial sticker is worn but it is a PulseXFold256GBBlack 256.,NEW,REPAIRED,2025-08-26,NULL
TCK-300868,2025-08-24T18:16:00+09:00,PHONE,CN,pullse 6 pro 256gb silver,PLS6P73692N,Meridian Store Shanghai 09,CONNECTIVITY,Connectivity issue with Pulse 6 Pro 256GB Silver,I went back to Meridian Store Shanghai 09 but they redirected me here. The my meridian phone is losing 5G signal.,CLOSED,REPLACED,2025-08-30,5
TCK-300869,2025-08-27T08:23:00-05:00,EMAIL,NL,aura 14 256gb blue,ARA1481611P,,DISPLAY,Display issue with Aura 14 256GB Blue,Customer reports showing green lines on a aura 14 256gb blue. The unit seems to be the cause.,RESOLVED,REPLACED,2025-09-03,3
TCK-300870,2025-08-30T09:30:00Z,EMAIL,FR,Meridian Aura 16 128GB Black,ARA1689530Q,,BATTERY,Battery issue with Aura 16 128GB Black,The aura 16 128gb black I purchased keeps shutting down at 30%. Please advise on warranty options.,NEW,NO_FAULT_FOUND,2025-09-07,
TCK-300871,2025-09-02T10:37:00+08:00,EMAIL,DE,,ARAST97449R,,CONNECTIVITY,Connectivity issue with Aura Studio 128GB Silver,Gift for my daughter — the Meridian Aura Studio 128GB Silver arrived losing 5G signal. Box was intact.,NEW,,,4
TCK-300872,2025-09-05T11:44:00-07:00,STORE,GB,my meridian laptop,ARA1305368S,,SOFTWARE,Software issue with Aura 13 Pro 128GB Blue,Our IT team sees the Aura13Pro128GBBlue 128 stuck on the update screen on multiple units we deployed.,IN_PROGRESS,REPLACED,2025-09-15,2
TCK-300873,2025-09-08T12:51:00+01:00,CHAT,CA,slate 8 256gb black,SLT8013287T,,OTHER,Other issue with Slate 8 256GB Black,My my meridian tablet stopped behaving oddly after the last update. I bought it at the store and it is only 23 months old.,NEW,NO_FAULT_FOUND,2025-09-10,5
TCK-300874,2025-09-08T12:51:00+01:00,PHONE,US,slate 10 256gb silver,SLT1021206U,,AUDIO,Audio issue with Slate 10 256GB Silver,After charging overnight the slate 10 256gb silver started losing the left channel. The unit feels warm.,IN_PROGRESS,REFUND,2025-09-11,3
TCK-300875,2025-09-14T14:05:00-05:00,PHONE,US,Meridian Slate 11 256GB Blue,SLT1129125V,Meridian Store Miami 86,CONNECTIVITY,Connectivity issue with Slate 11 256GB Blue,Customer reports dropping wifi on a slate 11 256gb blue. The unit seems to be the cause.,IN_PROGRESS,REPLACED,2025-09-18,1
TCK-300876,2025-09-17T15:12:00Z,STORE,FR,SlateKids128GBBlack 128,,,SHIPPING_DAMAGE,Shipping Damage issue with Slate Kids 128GB Black,After charging overnight the Meridian Slate Kids 128GB Black started dented on arrival. The unit feels warm.,RESOLVED,,NULL,
TCK-300877,2025-09-20T16:19:00+08:00,EMAIL,DE,my meridian speaker,HLOB244963X,,DISPLAY,Display issue with Halo Buds 2 Pro Black,After charging overnight the device started showing green lines. The unit feels warm.,NEW,REPLACED,2025-09-26,2
TCK-300878,2025-09-23T17:26:00-07:00,EMAIL,GB,halo soundbar silver,HLOSB52882Y,,DISPLAY,Display issue with Halo Soundbar Silver,Customer reports flickering at low brightness on a device. The unit seems to be the cause.,CLOSED,REPAIRED,2025-09-30,5
TCK-300879,2025-09-26T18:33:00+01:00,PHONE,CA,halo arc blue,HLOA160801Z,,SHIPPING_DAMAGE,Shipping Damage issue with Halo Arc Blue,Gift for my daughter — the device arrived dented on arrival. Box was intact.,RESOLVED,REPAIRED,2025-10-04,3
TCK-300880,2025-09-29T08:40:00+09:00,EMAIL,US,Meridian Halo Fit Green,HLOFT68720A,,SOFTWARE,Software issue with Halo Fit Green,halo fit green freezing on the lock screen during normal use. Requesting a replacement unit.,RESOLVED,REPLACED,2025-10-08,1
TCK-300881,2025-10-02T09:47:00-05:00,PHONE,US,CoreWatch4Black,CRW4076639B,,SOFTWARE,Software issue with Core Watch 4 Black,After charging overnight the Meridian Core Watch 4 Black started rebooting in a loop. The firmware feels warm.,RESOLVED,,N/A,4
TCK-300882,2025-10-05T10:54:00Z,PHONE,US,my meridian watch,CRRNG84558C,Meridian Store Austin 73,SOFTWARE,Software issue with Core Ring Silver,Device stuck on the update screen. Serial sticker is worn but it is a CoreRingSilver.,CLOSED,REPAIRED,2025-10-07,
TCK-300883,2025-10-08T11:01:00+08:00,EMAIL,US,core sense blue,CRSNS92477D,,DISPLAY,Display issue with Core Sense Blue,After charging overnight the my meridian watch started flickering at low brightness. The unit feels warm.,RESOLVED,REPLACED,2025-10-11,5
