PO_NUMBER,PO_LINE_ITEM,DOC_TYPE,PO_DATE,VENDOR_ID,SUPPLIER_NAME,MATERIAL_NUMBER,SHORT_TEXT,ORDER_QTY,ORDER_UOM,NET_PRICE,PRICE_UNIT,CURRENCY,NET_VALUE_USD,INCOTERMS,INCOTERMS_LOCATION,PLANT_CODE,DELIVERY_DATE,PURCH_GROUP,PO_STATUS
4500088932,00030,NB,2025-08-17,0000120487,"Suzhou Brightway Circuit Co., Ltd.",CMP-CBL-0353,flex ribbon cable 254,7278,EA,46.00,100,USD,"3,347.88",CIF,TWTPE,MER-DC-CN-02,2025-10-06,P102,CLOSED
4500088932,00040,NB,2025-08-17,0000120487,"Suzhou Brightway Circuit Co., Ltd.",CMP-CBL-0153,flex ribbon cable 054,16811,EA,"2,750.00",1000,USD,"USD 46,230.25",CIF,TWTPE,MER-DC-JP-01,2025-10-06,P102,CANCELLED
4500088937,00010,NB,2025-08-22,0000108020,"Ulsan Precision Industry Co., Ltd.",CMP-BAT-0146,Li-ion battery pack 047,888,EA,810.00,10,CNY,"9,990.00",CIF,TWTPE,MER-DC-CN-01,2025-10-12,P101,OPEN
4500088937,00020,NB,2025-08-22,0000108020,"Ulsan Precision Industry Co., Ltd.",CMP-BAT-0346,Li-ion battery pack 239,2596,EA,85.18,1,CNY,"USD 30,710.68",CIF,TWTPE,MER-DC-CN-02,2025-10-12,P101,CLOSED
4500088937,00030,NB,2025-08-22,0000108020,"Ulsan Precision Industry Co., Ltd.",CMP-BAT-0146,Li-ion battery pack 047,9401,PC,"8,100.00",100,CNY,"USD 105,761.25",CIF,TWTPE,MER-DC-JP-01,2025-10-12,P101,CANCELLED
4500088937,00040,NB,2025-08-22,0000108020,"Ulsan Precision Industry Co., Ltd.",CMP-BAT-0346,Li-ion battery pack 239 - expedite,4123,EA,85.18,1,CNY,"48,775.09",CIF,TWTPE,MER-DC-GB-01,2025-10-12,P101,CLOSED
4500088945,00010,NB,2025-08-27,0000105006,Kunshan Polymer Corporation,CMP-PCB-0453,main logic board assembly 354 - expedite,17813,EA,"58,187.00",10,JPY,"668,700.02",FOB,KRPUS,MER-DC-CN-02,2025-10-18,P106,CLOSED
4500088945,00020,NB,2025-08-27,0000105006,Kunshan Polymer Corporation,CMP-PCB-0453,main logic board assembly 354,7676,EA,"5,818,700.00",1000,JPY,"USD 288,157.04",FOB,KRPUS,MER-DC-JP-01,2025-10-18,P106,CLOSED
4500088945,00030,NB,2025-08-27,0000105006,Kunshan Polymer Corporation,CMP-PCB-0453,main logic board assembly 354,12792,EA,"581,870.00",100,JPY,"480,211.68",FOB,KRPUS,MER-DC-GB-01,2025-10-18,P106,CLOSED
4500088945,00040,NB,2025-08-27,0000105006,Kunshan Polymer Corporation,CMP-PCB-0252,main logic board assembly 153,5776,EA,"4,972.40",1,JPY,"185,294.08",FOB,KRPUS,MER-DC-MX-01,2025-10-18,P106,OPEN
4500088951,00010,NB,2025-09-01,0000113637,Pusan Metalworks Industrial Corp.,CMP-FST-0303,torx screw 204,43,KPC,"7,680.00",1000,TWD,"USD 10,320.00",DDP,CNXMN,MER-DC-JP-01,2025-10-24,P106,CLOSED
4500088958,00010,NB,2025-09-06,0000106376,Osaka Meiwa Precision Joint Stock Company,CMP-ENC-0422,machined housing 323 - expedite,4756,EA,218.00,100,USD,"10,368.08",FOB,KRPUS,MER-DC-GB-01,2025-10-30,P107,CLOSED
4500088961,00010,ZNB,2025-09-11,0000126789,Jeonju Metalworks Industrial Corp.,CMP-FST-0295,torx screw 196,6068,EA,86.40,10,TWD,"1,638.36",FOB,KRPUS,MER-DC-MX-01,2025-11-05,P104,CLOSED
4500088961,00020,ZNB,2025-09-11,0000126789,Jeonju Metalworks Industrial Corp.,CMP-FST-0496,torx screw 397,6,KPC,640.00,100,TWD,"1,200.00",FOB,KRPUS,MER-DC-SG-01,2025-11-05,P104,CLOSED
4500088961,00030,ZNB,2025-09-11,0000126789,Jeonju Metalworks Industrial Corp.,CMP-FST-0295,torx screw 196,24,KPC,86.40,10,TWD,"6,480.00",FOB,KRPUS,MER-3PL-US-01,2025-11-05,P104,OPEN
4500088961,00040,ZNB,2025-09-11,0000126789,Jeonju Metalworks Industrial Corp.,CMP-FST-0496,torx screw 397,51,KPC,6.40,1,TWD,"USD 10,200.00",FOB,KRPUS,MER-3PL-PL-02,2025-11-05,P104,OPEN
4500088968,00010,NB,2025-09-16,0000109664,Can Tho Precision Joint Stock Company,CMP-ENC-0471,machined housing 372,2891,EA,95.90,10,USD,"USD 27,724.69",EXW,TWKHH,MER-DC-SG-01,2025-11-11,P105,OPEN
4500088973,00010,NB,2025-09-21,0000105417,"Nagoya Metalworks Industry Co., Ltd.",CMP-DSP-0283,OLED display module 176,621,EA,"47,692.80",100,CNY,"USD 41,135.04",EXW,CNXMN,MER-3PL-US-01,2025-11-17,P101,CLOSED
4500088973,00020,NB,2025-09-21,0000105417,"Nagoya Metalworks Industry Co., Ltd.",CMP-DSP-0484,OLED display module 385,9981,EA,"219,456.00",1000,CNY,"USD 304,220.88",EXW,CNXMN,MER-3PL-PL-02,2025-11-17,P101,CLOSED
4500088977,00010,NB,2025-09-26,0000117473,"Can Tho Acoustics Industry Co., Ltd.",MRO-GEN-0717,maintenance supply item 17,8876,PC,"8,933.76",10,CNY,"USD 1,101,334.08",FCA,CNYTN,MER-3PL-PL-02,2025-11-23,P108,CLOSED
4500088977,00020,NB,2025-09-26,0000117473,"Can Tho Acoustics Industry Co., Ltd.",CMP-DSP-0259,OLED display module 160,11112,EA,"6,025.68",10,CNY,"929,963.28",FCA,CNYTN,MER-3PL-MY-03,2025-11-23,P108,CANCELLED
4500088977,00030,NB,2025-09-26,0000117473,"Can Tho Acoustics Industry Co., Ltd.",CMP-DSP-0460,OLED display module 361,9054,EA,"579,816.00",1000,CNY,"729,118.62",FCA,CNYTN,MER-DC-US-01,2025-11-23,P108,OPEN
4500088984,00010,NB,2025-10-01,0000107335,"Incheon Circuit Co., Ltd.",CMP-CBL-0161,flex ribbon cable 062,741,EA,"1,370.00",1000,USD,"USD 1,015.17",FOB,TWKHH,MER-3PL-MY-03,2025-11-29,P106,OPEN
4500088989,00010,NB,2025-10-06,0000104732,"Hailong Precision Industry Co., Ltd.",MRO-GEN-0700,maintenance supply item 00,1573,EA,"12,978.00",100,USD,"204,143.94",FOB,TWKHH,MER-DC-US-01,2025-12-05,P106,CLOSED
4500088993,00010,NB,2025-10-11,111856,Sapporo Optics Joint Stock Company,CMP-ENC-0503,machined housing 404,851,EA,4.56,1,USD,"USD 3,880.56",DAP,CNYTN,MER-DC-US-02,2025-12-11,P104,CANCELLED
4500088993,00020,NB,2025-10-11,111856,Sapporo Optics Joint Stock Company,CMP-ENC-0302,machined housing 203,8237,EA,"1,110.00",100,USD,"91,430.70",DAP,CNYTN,MER-DC-US-03,2025-12-11,P104,CLOSED
4500088993,00030,NB,2025-10-11,111856,Sapporo Optics Joint Stock Company,CMP-ENC-0302,machined housing 203 - expedite,17767,EA,11.10,1,USD,"197,213.70",DAP,CNYTN,MER-DC-US-04,2025-12-11,P104,CLOSED
4500088993,00040,NB,2025-10-11,111856,Sapporo Optics Joint Stock Company,CMP-ENC-0503,machined housing 404,11637,EA,45.60,10,USD,"USD 53,064.72",DAP,CNYTN,MER-DC-US-05,2025-12-11,P104,CANCELLED
4500088999,00010,ZNB,2025-10-16,0000105965,Hanoi Lotus Acoustics Industrial Corp.,CMP-FST-0191,torx screw 092,1967,PC,8.64,1,TWD,531.09,DAP,CNYTN,MER-DC-US-03,2025-12-17,P106,CLOSED
4500088999,00020,ZNB,2025-10-16,0000105965,Hanoi Lotus Acoustics Industrial Corp.,CMP-FST-0391,torx screw 284,18261,EA,1.92,1,TWD,"1,095.66",DAP,CNYTN,MER-DC-US-04,2025-12-17,P106,OPEN
4500089003,00010,NB,2025-10-21,0000122679,"Tainan Components Co., Ltd.",CMP-CBL-0185,flex ribbon cable 086,4432,EA,11.70,10,USD,"5,185.44",EXW,CNXMN,MER-DC-US-04,2025-12-23,P102,CLOSED
4500089003,00020,NB,2025-10-21,0000122679,"Tainan Components Co., Ltd.",CMP-CBL-0385,flex ribbon cable 286,12177,EA,3.12,1,USD,"USD 37,992.24",EXW,CNXMN,MER-DC-US-05,2025-12-23,P102,CANCELLED
4500089003,00030,NB,2025-10-21,0000122679,"Tainan Components Co., Ltd.",CMP-CBL-0185,flex ribbon cable 086,19778,PC,"1,170.00",1000,USD,"USD 23,140.26",EXW,CNXMN,MER-DC-US-06,2025-12-23,P102,CLOSED
4500089010,00010,NB,2025-10-26,0000108568,Kyoto Hana Optics Joint Stock Company,CMP-ENC-0455,machined housing 347,3794,EA,"2,670.00",1000,USD,"USD 10,129.98",EXW,TWKHH,MER-DC-US-05,2025-12-29,P107,OPEN
4500089014,00010,NB,2025-10-31,0000105143,"Volta Energy Co., Ltd.",CMP-BAT-0118,Li-ion battery pack 4500mAh,1001,EA,940.00,100,USD,"9,409.40",EXW,KRPUS,MER-DC-US-06,2026-01-04,P101,CLOSED
4500089014,00020,NB,2025-10-31,0000105143,"Volta Energy Co., Ltd.",CMP-CBL-0129,flex ribbon cable 030 - expedite,3477,EA,22.00,10,USD,"USD 7,649.40",EXW,KRPUS,MER-DC-NL-01,2026-01-04,P101,CLOSED
4500089014,00030,NB,2025-10-31,0000105143,"Volta Energy Co., Ltd.",CMP-CBL-0329,flex ribbon cable 230,8257,EA,241.00,100,USD,"USD 19,899.37",EXW,KRPUS,MER-DC-DE-01,2026-01-04,P101,CANCELLED
4500089016,00010,NB,2025-11-05,0000115007,"Yokohama Kiyo Energy Co., Ltd.",CMP-CBL-0474,flex ribbon cable 375,2034,EA,0.95,1,USD,"1,932.30",CIF,TWTPE,MER-DC-NL-01,2026-01-10,P101,OPEN
4500089023,00010,NB,2025-11-10,0000106650,Da Nang Polymer Industrial Corp.,CMP-ADH-0176,structural adhesive 077,57,KPC,774.40,10,TWD,"USD 137,940.00",CIF,JPNGO,MER-DC-DE-01,2026-01-16,P103,CLOSED
4500089023,00020,NB,2025-11-10,0000106650,Da Nang Polymer Industrial Corp.,CMP-ADH-0376,structural adhesive 277,17968,EA,"10,784.00",100,TWD,"USD 60,552.16",CIF,JPNGO,MER-DC-CN-01,2026-01-16,P103,CLOSED
4500089023,00030,NB,2025-11-10,0000106650,Da Nang Polymer Industrial Corp.,CMP-ADH-0176,structural adhesive 077,44,KPC,774.40,10,TWD,"USD 106,480.00",CIF,JPNGO,MER-DC-CN-02,2026-01-16,P103,CLOSED
4500089023,00040,NB,2025-11-10,0000106650,Da Nang Polymer Industrial Corp.,CMP-ADH-0376,structural adhesive 277,727,EA,107.84,1,TWD,"2,449.99",CIF,JPNGO,MER-DC-JP-01,2026-01-16,P103,CLOSED
4500089030,00010,NB,2025-11-15,0000132543,"Hangzhou Lake Components Co., Ltd.",CMP-CAM-0189,camera module 090,10151,EA,"23,270.00",1000,USD,"236,213.77",FCA,JPNGO,MER-DC-CN-01,2026-01-22,P103,OPEN
4500089030,00020,NB,2025-11-15,0000132543,"Hangzhou Lake Components Co., Ltd.",CMP-CAM-0389,camera module 290,10883,EA,400.70,10,USD,"436,081.81",FCA,JPNGO,MER-DC-CN-02,2026-01-22,P103,CANCELLED
4500089030,00030,NB,2025-11-15,0000132543,"Hangzhou Lake Components Co., Ltd.",MRO-GEN-0727,maintenance supply item 27,10986,PC,832.40,10,USD,"914,474.64",FCA,JPNGO,MER-DC-JP-01,2026-01-22,P103,CANCELLED
4500089034,00010,ZNB,2025-11-20,110486,Vinh Phuc Microsystems Corporation,CMP-PCB-0132,main logic board assembly 033,12298,EA,"122,915.00",10,JPY,"975,231.40",CIF,TWTPE,MER-DC-CN-02,2026-01-28,P104,CLOSED
4500089034,00020,ZNB,2025-11-20,110486,Vinh Phuc Microsystems Corporation,CMP-PCB-0332,main logic board assembly 233,6308,EA,"10,701,200.00",1000,JPY,"435,504.32",CIF,TWTPE,MER-DC-JP-01,2026-01-28,P104,CANCELLED
4500089034,00030,ZNB,2025-11-20,110486,Vinh Phuc Microsystems Corporation,CMP-PCB-0132,main logic board assembly 033,738,EA,"1,229,150.00",100,JPY,"USD 58,523.40",CIF,TWTPE,MER-DC-GB-01,2026-01-28,P104,CLOSED
4500089042,00010,NB,2025-11-25,0000105554,Dongguan Rixin Microsystems Industrial Corp.,MRO-GEN-0714,maintenance supply item 14 - expedite,554,EA,973.44,1,TWD,"16,852.68",DDP,CNXMN,MER-DC-JP-01,2025-12-25,P105,OPEN
4500089042,00020,NB,2025-11-25,0000105554,Dongguan Rixin Microsystems Industrial Corp.,CMP-ADH-0160,structural adhesive 061,19891,EA,143.36,1,TWD,"89,111.68",DDP,CNXMN,MER-DC-GB-01,2025-12-25,P105,CLOSED
4500089042,00030,NB,2025-11-25,0000105554,Dongguan Rixin Microsystems Industrial Corp.,CMP-ADH-0360,structural adhesive 261,4,KPC,123.20,1,TWD,"USD 15,400.00",DDP,CNXMN,MER-DC-MX-01,2025-12-25,P105,CLOSED
4500089050,00010,NB,2025-11-30,0000119254,Dalian Crest Tooling Corporation,CMP-PCB-0260,main logic board assembly 161,12993,PC,"1,669,350.00",100,JPY,"USD 1,399,346.10",CIF,JPNGO,MER-DC-GB-01,2025-12-31,P106,OPEN
4500089058,00010,NB,2025-12-05,0000107746,Kaohsiung Tooling Industrial Corp.,CMP-ADH-0192,structural adhesive 093,1251,EA,135.68,1,TWD,"5,304.24",DDP,KRPUS,MER-DC-MX-01,2026-01-06,P103,CLOSED
4500089058,00020,NB,2025-12-05,0000107746,Kaohsiung Tooling Industrial Corp.,CMP-ADH-0192,structural adhesive 093,4246,EA,"1,356.80",10,TWD,"USD 18,003.04",DDP,KRPUS,MER-DC-SG-01,2026-01-06,P103,CANCELLED
4500089058,00030,NB,2025-12-05,0000107746,Kaohsiung Tooling Industrial Corp.,CMP-ADH-0392,structural adhesive 293 - expedite,36,KPC,41.92,1,TWD,"USD 47,160.00",DDP,KRPUS,MER-3PL-US-01,2026-01-06,P103,OPEN
4500089065,00010,NB,2025-12-10,0000104869,Suzhou Brightway Electronics Industrial Corp.,CMP-FST-0175,torx screw 068,17507,EA,1.00,10,USD,"1,750.70",EXW,TWKHH,MER-DC-SG-01,2026-01-12,P100,CANCELLED
4500089065,00020,NB,2025-12-10,0000104869,Suzhou Brightway Electronics Industrial Corp.,CMP-FST-0375,torx screw 276,18433,PC,140.00,1000,USD,"2,580.62",EXW,TWKHH,MER-3PL-US-01,2026-01-12,P100,CANCELLED
4500089065,00030,NB,2025-12-10,0000104869,Suzhou Brightway Electronics Industrial Corp.,CMP-FST-0175,torx screw 068,19397,EA,100.00,1000,USD,"1,939.70",EXW,TWKHH,MER-3PL-PL-02,2026-01-12,P100,CANCELLED
4500089065,00040,NB,2025-12-10,0000104869,Suzhou Brightway Electronics Industrial Corp.,CMP-FST-0375,torx screw 276,7596,PC,0.14,1,USD,"1,063.44",EXW,TWKHH,MER-3PL-MY-03,2026-01-12,P100,CLOSED
4500089072,00010,NB,2025-12-15,0000112952,Volta Precision Joint Stock Company,CMP-ENC-0118,machined housing 019,7762,EA,77.70,10,USD,"USD 60,310.74",EXW,CNSHA,MER-3PL-US-01,2026-01-18,P105,OPEN
4500089072,00020,NB,2025-12-15,0000112952,Volta Precision Joint Stock Company,CMP-ENC-0118,machined housing 019,19168,EA,77.70,10,USD,"148,935.36",EXW,CNSHA,MER-3PL-PL-02,2026-01-18,P105,CLOSED
4500089072,00030,NB,2025-12-15,0000112952,Volta Precision Joint Stock Company,CMP-ENC-0318,machined housing 219,8847,PC,"11,050.00",1000,USD,"97,759.35",EXW,CNSHA,MER-3PL-MY-03,2026-01-18,P105,CANCELLED
4500089072,00040,NB,2025-12-15,0000112952,Volta Precision Joint Stock Company,CMP-ENC-0118,machined housing 019,2318,PC,7.77,1,USD,"18,010.86",EXW,CNSHA,MER-DC-US-01,2026-01-18,P105,CLOSED
4500089076,00010,NB,2025-12-20,0000106239,"Chengdu Skylark Components Co., Ltd.",CMP-CBL-0345,flex ribbon cable 246,7364,PC,182.00,100,USD,"USD 13,402.48",EXW,TWKHH,MER-3PL-PL-02,2026-01-24,P102,CLOSED
4500089076,00020,NB,2025-12-20,0000106239,"Chengdu Skylark Components Co., Ltd.",CMP-CBL-0345,flex ribbon cable 246,18357,EA,182.00,100,USD,"33,409.74",EXW,TWKHH,MER-3PL-MY-03,2026-01-24,P102,CLOSED
4500089076,00030,NB,2025-12-20,0000106239,"Chengdu Skylark Components Co., Ltd.",CMP-CBL-0145,flex ribbon cable 046,11991,EA,21.80,10,USD,"26,140.38",EXW,TWKHH,MER-DC-US-01,2026-01-24,P102,CLOSED
4500089076,00040,NB,2025-12-20,0000106239,"Chengdu Skylark Components Co., Ltd.",CMP-CBL-0145,flex ribbon cable 046,18001,EA,21.80,10,USD,"USD 39,242.18",EXW,TWKHH,MER-DC-US-02,2026-01-24,P102,CLOSED
4500089078,00010,ZNB,2025-12-25,0000125145,"Suwon Metalworks Industry Co., Ltd.",CMP-DSP-0371,OLED display module 272,36,KPC,395.78,1,CNY,"USD 1,978,920.00",CIF,TWTPE,MER-3PL-MY-03,2026-01-30,P105,CLOSED
4500089078,00020,ZNB,2025-12-25,0000125145,"Suwon Metalworks Industry Co., Ltd.",CMP-DSP-0371,OLED display module 272,36,KPC,395.78,1,CNY,"1,978,920.00",CIF,TWTPE,MER-DC-US-01,2026-01-30,P105,CLOSED
4500089078,00030,ZNB,2025-12-25,0000125145,"Suwon Metalworks Industry Co., Ltd.",CMP-DSP-0371,OLED display module 272 - expedite,39,KPC,395.78,1,CNY,"2,143,830.00",CIF,TWTPE,MER-DC-US-02,2026-01-30,P105,OPEN
4500089082,00010,NB,2025-12-30,0000109253,Keelung Acoustics Industrial Corp.,CMP-FST-0239,torx screw 140 - expedite,12906,EA,3.84,1,TWD,"1,548.72",EXW,CNXMN,MER-DC-US-01,2026-02-05,P106,CANCELLED
4500089085,00010,NB,2026-01-04,0000105280,Taoyuan Optics Joint Stock Company,CMP-ENC-0406,machined housing 307,13517,EA,4.20,1,USD,"56,771.40",DDP,KRPUS,MER-DC-US-02,2026-02-11,P104,CLOSED
4500089088,00010,NB,2026-01-09,0000116377,"KYOTO HANA ELECTRONICS INDUSTRY CO., LTD.",CMP-DSP-0243,OLED display module 144,49,KPC,608.98,1,CNY,"USD 4,144,420.00",EXW,CNSHA,MER-DC-US-03,2026-02-17,P104,CLOSED
4500089088,00020,NB,2026-01-09,0000116377,Kyoto Hana Electronics Industry Co. Ltd,CMP-DSP-0443,OLED display module 344,1641,EA,"4,804.56",10,CNY,"109,503.93",EXW,CNSHA,MER-DC-US-04,2026-02-17,P104,CANCELLED
4500089094,00010,NB,2026-01-14,0000107061,Tainan Metalworks Industrial Corp.,CMP-FST-0407,torx screw 308,11436,EA,"9,280.00",1000,TWD,"3,316.44",FCA,TWTPE,MER-DC-US-04,2026-02-23,P100,CLOSED
4500089094,00020,NB,2026-01-14,0000107061,Tainan Metalworks Industrial Corp.,CMP-FST-0207,torx screw 108,16157,EA,448.00,100,TWD,"2,261.98",FCA,TWTPE,MER-DC-US-05,2026-02-23,P100,CANCELLED
4500089094,00030,NB,2026-01-14,0000107061,Tainan Metalworks Industrial Corp.,CMP-FST-0407,torx screw 308,59,KPC,928.00,100,TWD,"USD 17,110.00",FCA,TWTPE,MER-DC-US-06,2026-02-23,P100,CANCELLED
4500089094,00040,NB,2026-01-14,0000107061,Tainan Metalworks Industrial Corp.,CMP-FST-0207,torx screw 108,28,KPC,44.80,10,TWD,"3,920.00",FCA,TWTPE,MER-DC-NL-01,2026-02-23,P100,OPEN
4500089099,00010,NB,2026-01-19,0000104732,"Hailong Precision Industry Co., Ltd.",CMP-DSP-0451,6.7-inch OLED display module,52,KPC,"300,960.00",1000,CNY,"2,173,600.00",CIF,CNYTN,MER-DC-US-05,2026-03-01,P101,CANCELLED
4500089099,00020,NB,2026-01-19,0000104732,"Hailong Precision Industry Co., Ltd.",CMP-BAT-0298,Li-ion battery pack 199,18484,EA,902.16,10,CNY,"USD 231,604.52",CIF,CNYTN,MER-DC-US-06,2026-03-01,P101,CLOSED
4500089101,00010,NB,2026-01-24,0000111308,"Quang Nam Precision Industry Co., Ltd.",CMP-BAT-0394,Li-ion battery pack 295,8933,EA,484.56,10,CNY,"60,119.09",DDP,KRPUS,MER-DC-US-06,2026-03-07,P104,OPEN
4500089101,00020,NB,2026-01-24,0000111308,"Quang Nam Precision Industry Co., Ltd.",CMP-BAT-0194,Li-ion battery pack 095,19572,PC,63.22,1,CNY,"171,842.16",DDP,KRPUS,MER-DC-NL-01,2026-03-07,P104,CLOSED
4500089108,00010,ZNB,2026-01-29,0000105828,"Pusan Display Industry Co., Ltd.",CMP-BAT-0114,Li-ion battery pack 015,11646,EA,521.28,10,CNY,"84,317.04",FCA,TWTPE,MER-DC-NL-01,2026-03-13,P100,CANCELLED
4500089108,00020,ZNB,2026-01-29,0000105828,"Pusan Display Industry Co., Ltd.",CMP-BAT-0314,Li-ion battery pack 215 - expedite,4352,EA,"95,400.00",1000,CNY,"USD 57,664.00",FCA,TWTPE,MER-DC-DE-01,2026-03-13,P100,CANCELLED
4500089108,00030,ZNB,2026-01-29,0000105828,"Pusan Display Industry Co., Ltd.",CMP-BAT-0114,Li-ion battery pack 015 - expedite,13737,EA,521.28,10,CNY,"99,455.88",FCA,TWTPE,MER-DC-CN-01,2026-03-13,P100,OPEN
4500089114,00010,NB,2026-02-03,0000121309,Hsinchu Electronics Industrial Corp.,CMP-FST-0415,torx screw 316,26,KPC,35.20,10,TWD,"USD 2,860.00",FCA,VNSGN,MER-DC-DE-01,2026-03-19,P105,OPEN
4500089114,00020,NB,2026-02-03,0000121309,Hsinchu Electronics Industrial Corp.,CMP-FST-0215,torx screw 116,8296,PC,1.28,1,TWD,331.84,FCA,VNSGN,MER-DC-CN-01,2026-03-19,P105,CLOSED
4500089117,00010,NB,2026-02-08,0000108294,Foshan Ridge Polymer Corporation,CMP-PCB-0501,main logic board assembly 402,18266,EA,"56,373.50",10,JPY,"664,334.42",CIF,TWTPE,MER-DC-CN-01,2026-03-25,P101,CANCELLED
4500089117,00020,NB,2026-02-08,0000108294,Foshan Ridge Polymer Corporation,CMP-PCB-0100,main logic board assembly 001,19342,EA,"91,667.00",10,JPY,"USD 1,143,885.88",CIF,TWTPE,MER-DC-CN-02,2026-03-25,P101,CANCELLED
4500089119,00010,NB,2026-02-13,0000105006,Kunshan Polymer Corporation,CMP-PCB-0453,main logic board assembly 354,6769,EA,"581,870.00",100,JPY,"254,108.26",DDP,TWKHH,MER-DC-CN-02,2026-03-31,P104,CLOSED
4500089119,00020,NB,2026-02-13,0000105006,Kunshan Polymer Corporation,CMP-PCB-0252,main logic board assembly 153 - expedite,653,EA,"4,972.40",1,JPY,"20,948.24",DDP,TWKHH,MER-DC-JP-01,2026-03-31,P104,CLOSED
4500089124,00010,NB,2026-02-18,0000114185,"Osaka Meiwa Acoustics Industry Co., Ltd.",CMP-DSP-0211,OLED display module 104,11572,EA,"47,606.40",100,CNY,"USD 765,140.64",FOB,CNSHA,MER-DC-JP-01,2026-04-06,P108,CLOSED
4500089130,00010,NB,2026-02-23,0000106513,"Gumi Electronics Industry Co., Ltd.",CMP-DSP-0500,OLED display module 393,12216,EA,"2,298.24",10,CNY,"USD 389,934.72",DAP,VNSGN,MER-DC-GB-01,2026-04-12,P106,OPEN
4500089135,00010,NB,2026-02-28,0000127885,Nantong Electronics Industrial Corp.,CMP-FST-0111,torx screw 012,18,KPC,160.00,100,TWD,900.00,FOB,TWKHH,MER-DC-MX-01,2026-04-18,P100,CANCELLED
4500089135,00020,NB,2026-02-28,0000127885,Nantong Electronics Industrial Corp.,CMP-FST-0311,torx screw 212,11511,EA,4.16,1,TWD,"1,496.43",FOB,TWKHH,MER-DC-SG-01,2026-04-18,P100,CLOSED
4500089135,00030,NB,2026-02-28,0000127885,Nantong Electronics Industrial Corp.,CMP-FST-0512,torx screw 413,19,KPC,48.00,10,TWD,"2,850.00",FOB,TWKHH,MER-3PL-US-01,2026-04-18,P100,OPEN
4500089135,00040,NB,2026-02-28,0000127885,Nantong Electronics Industrial Corp.,CMP-FST-0111,torx screw 012,16543,EA,16.00,10,TWD,827.15,FOB,TWKHH,MER-3PL-PL-02,2026-04-18,P100,CANCELLED
4500089142,00010,ZNB,2026-03-05,0000109938,Shaoxing Polymer Industrial Corp.,CMP-ADH-0424,structural adhesive 325,42,KPC,109.44,1,TWD,"143,640.00",EXW,TWKHH,MER-DC-SG-01,2026-04-24,P105,OPEN
4500089142,00020,ZNB,2026-03-05,0000109938,Shaoxing Polymer Industrial Corp.,CMP-ADH-0424,structural adhesive 325,41,KPC,"109,440.00",1000,TWD,"140,220.00",EXW,TWKHH,MER-3PL-US-01,2026-04-24,P105,OPEN
4500089146,00010,NB,2026-03-10,0000105417,"Nagoya Metalworks Industry Co., Ltd.",CMP-DSP-0283,OLED display module 176,4,KPC,"476,928.00",1000,CNY,"264,960.00",FOB,KRPUS,MER-3PL-US-01,2026-04-30,P108,OPEN
4500089146,00020,NB,2026-03-10,0000105417,"Nagoya Metalworks Industry Co., Ltd.",CMP-DSP-0484,OLED display module 385,21,KPC,219.46,1,CNY,"640,080.00",FOB,KRPUS,MER-3PL-PL-02,2026-04-30,P108,OPEN
4500089149,00010,NB,2026-03-15,0000118021,Kobe Mira Electronics Industrial Corp.,CMP-FST-0167,torx screw 068,8796,EA,2.80,10,USD,"2,462.88",CIF,VNSGN,MER-3PL-PL-02,2026-05-06,P101,OPEN
4500089149,00020,NB,2026-03-15,0000118021,Kobe Mira Electronics Industrial Corp.,CMP-FST-0167,torx screw 068,13307,EA,8.96,1,TWD,"3,725.96",CIF,VNSGN,MER-3PL-MY-03,2026-05-06,P101,OPEN
4500089151,00010,NB,2026-03-20,0000107472,Qingdao Pearl Display Joint Stock Company,CMP-ENC-0238,machined housing 131,11709,EA,452.00,100,USD,"52,924.68",DAP,CNYTN,MER-3PL-MY-03,2026-05-12,P105,OPEN
4500089151,00020,NB,2026-03-20,0000107472,Qingdao Pearl Display Joint Stock Company,CMP-ENC-0438,machined housing 339,17741,EA,"10,190.00",1000,USD,"180,780.79",DAP,CNYTN,MER-DC-US-01,2026-05-12,P105,OPEN
4500089151,00030,NB,2026-03-20,0000107472,Qingdao Pearl Display Joint Stock Company,CMP-ENC-0238,machined housing 131,15938,EA,45.20,10,USD,"72,039.76",DAP,CNYTN,MER-DC-US-02,2026-05-12,P105,OPEN
4500089153,00010,NB,2026-03-25,0000104869,Suzhou Brightway Electronics Industrial Corp.,CMP-FST-0175,torx screw 068,14941,EA,"3,200.00",1000,TWD,"1,494.10",DAP,CNYTN,MER-DC-US-01,2026-05-18,P104,OPEN
4500089153,00020,NB,2026-03-25,0000104869,Suzhou Brightway Electronics Industrial Corp.,CMP-FST-0175,torx screw 068 - expedite,58,KPC,"3,200.00",1000,TWD,"5,800.00",DAP,CNYTN,MER-DC-US-02,2026-05-18,P104,OPEN
4500089160,00010,NB,2026-03-30,0000112267,Nantong Circuit Inc.,CMP-CAM-0133,camera module 034,19006,PC,"1,013.00",100,USD,"192,530.78",FOB,TWKHH,MER-DC-US-02,2026-05-24,P105,OPEN
4500089160,00020,NB,2026-03-30,0000112267,Nantong Circuit Inc.,CMP-CAM-0333,camera module 234,3241,EA,"37,640.00",1000,USD,"121,991.24",FOB,TWKHH,MER-DC-US-03,2026-05-24,P105,OPEN
